observation_date,calendar_year,team_abbreviation,team_name,conference,team_strength_index,is_game_day,opponent_abbreviation,points_for,points_against,win_flag,point_differential
2023-01-03,2023,BOS,Boston Celtics,Eastern,109.60,0,,,,,
2023-01-03,2023,MIA,Miami Heat,Eastern,102.40,1,GSW,123,130,0,-7
2023-01-03,2023,MIL,Milwaukee Bucks,Eastern,103.99,0,,,,,
2023-01-03,2023,DEN,Denver Nuggets,Western,104.87,0,,,,,
2023-01-03,2023,GSW,Golden State Warriors,Western,103.94,1,MIA,109,96,1,13
2023-01-03,2023,LAL,Los Angeles Lakers,Western,102.31,0,,,,,
2023-01-04,2023,BOS,Boston Celtics,Eastern,110.11,0,,,,,
2023-01-04,2023,MIA,Miami Heat,Eastern,103.12,0,,,,,
2023-01-04,2023,MIL,Milwaukee Bucks,Eastern,104.61,1,LAL,129,122,1,7
2023-01-04,2023,DEN,Denver Nuggets,Western,105.29,0,,,,,
2023-01-04,2023,GSW,Golden State Warriors,Western,103.60,0,,,,,
2023-01-04,2023,LAL,Los Angeles Lakers,Western,102.03,1,MIL,102,113,0,-11
2023-01-05,2023,BOS,Boston Celtics,Eastern,110.38,1,GSW,122,103,1,19
2023-01-05,2023,MIA,Miami Heat,Eastern,103.19,0,,,,,
2023-01-05,2023,MIL,Milwaukee Bucks,Eastern,103.35,0,,,,,
2023-01-05,2023,DEN,Denver Nuggets,Western,106.28,1,MIA,125,109,1,16
2023-01-05,2023,GSW,Golden State Warriors,Western,102.87,0,,,,,
2023-01-05,2023,LAL,Los Angeles Lakers,Western,102.49,0,,,,,
2023-01-06,2023,BOS,Boston Celtics,Eastern,108.76,0,,,,,
2023-01-06,2023,MIA,Miami Heat,Eastern,103.21,1,LAL,129,127,1,2
2023-01-06,2023,MIL,Milwaukee Bucks,Eastern,104.56,0,,,,,
2023-01-06,2023,DEN,Denver Nuggets,Western,105.09,0,,,,,
2023-01-06,2023,GSW,Golden State Warriors,Western,102.76,1,MIL,130,129,1,1
2023-01-06,2023,LAL,Los Angeles Lakers,Western,103.21,0,,,,,
2023-01-07,2023,BOS,Boston Celtics,Eastern,109.36,0,,,,,
2023-01-07,2023,MIA,Miami Heat,Eastern,103.15,0,,,,,
2023-01-07,2023,MIL,Milwaukee Bucks,Eastern,104.56,1,BOS,119,112,1,7
2023-01-07,2023,DEN,Denver Nuggets,Western,105.18,0,,,,,
2023-01-07,2023,GSW,Golden State Warriors,Western,102.58,0,,,,,
2023-01-07,2023,LAL,Los Angeles Lakers,Western,101.20,1,DEN,106,121,0,-15
2023-01-08,2023,BOS,Boston Celtics,Eastern,110.34,1,LAL,122,110,1,12
2023-01-08,2023,MIA,Miami Heat,Eastern,103.03,0,,,,,
2023-01-08,2023,MIL,Milwaukee Bucks,Eastern,104.64,0,,,,,
2023-01-08,2023,DEN,Denver Nuggets,Western,105.48,1,MIL,115,122,0,-7
2023-01-08,2023,GSW,Golden State Warriors,Western,103.77,0,,,,,
2023-01-08,2023,LAL,Los Angeles Lakers,Western,103.28,0,,,,,
2023-01-09,2023,BOS,Boston Celtics,Eastern,108.97,0,,,,,
2023-01-09,2023,MIA,Miami Heat,Eastern,104.66,1,BOS,130,105,1,25
2023-01-09,2023,MIL,Milwaukee Bucks,Eastern,104.23,0,,,,,
2023-01-09,2023,DEN,Denver Nuggets,Western,105.04,0,,,,,
2023-01-09,2023,GSW,Golden State Warriors,Western,105.21,1,DEN,126,101,1,25
2023-01-09,2023,LAL,Los Angeles Lakers,Western,103.16,0,,,,,
2023-01-10,2023,BOS,Boston Celtics,Eastern,108.61,0,,,,,
2023-01-10,2023,MIA,Miami Heat,Eastern,104.16,0,,,,,
2023-01-10,2023,MIL,Milwaukee Bucks,Eastern,104.40,1,MIA,126,116,1,10
2023-01-10,2023,DEN,Denver Nuggets,Western,105.21,0,,,,,
2023-01-10,2023,GSW,Golden State Warriors,Western,104.11,0,,,,,
2023-01-10,2023,LAL,Los Angeles Lakers,Western,102.79,1,GSW,117,120,0,-3
2023-01-11,2023,BOS,Boston Celtics,Eastern,109.70,1,MIA,109,96,1,13
2023-01-11,2023,MIA,Miami Heat,Eastern,103.98,0,,,,,
2023-01-11,2023,MIL,Milwaukee Bucks,Eastern,103.40,0,,,,,
2023-01-11,2023,DEN,Denver Nuggets,Western,105.29,1,GSW,110,108,1,2
2023-01-11,2023,GSW,Golden State Warriors,Western,102.36,0,,,,,
2023-01-11,2023,LAL,Los Angeles Lakers,Western,101.63,0,,,,,
2023-01-12,2023,BOS,Boston Celtics,Eastern,108.88,0,,,,,
2023-01-12,2023,MIA,Miami Heat,Eastern,105.73,1,MIL,121,98,1,23
2023-01-12,2023,MIL,Milwaukee Bucks,Eastern,104.67,0,,,,,
2023-01-12,2023,DEN,Denver Nuggets,Western,106.32,0,,,,,
2023-01-12,2023,GSW,Golden State Warriors,Western,104.98,1,LAL,129,116,1,13
2023-01-12,2023,LAL,Los Angeles Lakers,Western,102.39,0,,,,,
2023-01-13,2023,BOS,Boston Celtics,Eastern,109.68,0,,,,,
2023-01-13,2023,MIA,Miami Heat,Eastern,103.05,0,,,,,
2023-01-13,2023,MIL,Milwaukee Bucks,Eastern,102.59,1,DEN,117,126,0,-9
2023-01-13,2023,DEN,Denver Nuggets,Western,106.27,0,,,,,
2023-01-13,2023,GSW,Golden State Warriors,Western,103.95,0,,,,,
2023-01-13,2023,LAL,Los Angeles Lakers,Western,102.29,1,BOS,98,99,0,-1
2023-01-14,2023,BOS,Boston Celtics,Eastern,109.89,1,MIA,112,111,1,1
2023-01-14,2023,MIA,Miami Heat,Eastern,103.63,0,,,,,
2023-01-14,2023,MIL,Milwaukee Bucks,Eastern,103.81,0,,,,,
2023-01-14,2023,DEN,Denver Nuggets,Western,105.81,1,GSW,107,102,1,5
2023-01-14,2023,GSW,Golden State Warriors,Western,103.18,0,,,,,
2023-01-14,2023,LAL,Los Angeles Lakers,Western,101.93,0,,,,,
2023-01-15,2023,BOS,Boston Celtics,Eastern,109.89,0,,,,,
2023-01-15,2023,MIA,Miami Heat,Eastern,105.19,1,MIL,120,109,1,11
2023-01-15,2023,MIL,Milwaukee Bucks,Eastern,103.72,0,,,,,
2023-01-15,2023,DEN,Denver Nuggets,Western,104.74,0,,,,,
2023-01-15,2023,GSW,Golden State Warriors,Western,104.06,1,LAL,130,105,1,25
2023-01-15,2023,LAL,Los Angeles Lakers,Western,102.46,0,,,,,
2023-01-16,2023,BOS,Boston Celtics,Eastern,110.20,0,,,,,
2023-01-16,2023,MIA,Miami Heat,Eastern,103.86,0,,,,,
2023-01-16,2023,MIL,Milwaukee Bucks,Eastern,104.69,1,DEN,121,106,1,15
2023-01-16,2023,DEN,Denver Nuggets,Western,104.85,0,,,,,
2023-01-16,2023,GSW,Golden State Warriors,Western,102.98,0,,,,,
2023-01-16,2023,LAL,Los Angeles Lakers,Western,103.50,1,BOS,130,110,1,20
2023-01-17,2023,BOS,Boston Celtics,Eastern,110.15,1,MIL,126,101,1,25
2023-01-17,2023,MIA,Miami Heat,Eastern,103.54,0,,,,,
2023-01-17,2023,MIL,Milwaukee Bucks,Eastern,104.47,0,,,,,
2023-01-17,2023,DEN,Denver Nuggets,Western,103.71,1,LAL,105,126,0,-21
2023-01-17,2023,GSW,Golden State Warriors,Western,102.97,0,,,,,
2023-01-17,2023,LAL,Los Angeles Lakers,Western,103.23,0,,,,,
2023-01-18,2023,BOS,Boston Celtics,Eastern,109.22,0,,,,,
2023-01-18,2023,MIA,Miami Heat,Eastern,102.01,1,DEN,102,117,0,-15
2023-01-18,2023,MIL,Milwaukee Bucks,Eastern,104.17,0,,,,,
2023-01-18,2023,DEN,Denver Nuggets,Western,105.80,0,,,,,
2023-01-18,2023,GSW,Golden State Warriors,Western,102.52,1,BOS,128,124,1,4
2023-01-18,2023,LAL,Los Angeles Lakers,Western,102.80,0,,,,,
2023-01-19,2023,BOS,Boston Celtics,Eastern,109.44,0,,,,,
2023-01-19,2023,MIA,Miami Heat,Eastern,102.65,0,,,,,
2023-01-19,2023,MIL,Milwaukee Bucks,Eastern,104.84,1,GSW,124,104,1,20
2023-01-19,2023,DEN,Denver Nuggets,Western,105.38,0,,,,,
2023-01-19,2023,GSW,Golden State Warriors,Western,103.56,0,,,,,
2023-01-19,2023,LAL,Los Angeles Lakers,Western,102.04,1,MIA,99,126,0,-27
2023-01-20,2023,BOS,Boston Celtics,Eastern,110.23,1,DEN,115,106,1,9
2023-01-20,2023,MIA,Miami Heat,Eastern,103.92,0,,,,,
2023-01-20,2023,MIL,Milwaukee Bucks,Eastern,103.17,0,,,,,
2023-01-20,2023,DEN,Denver Nuggets,Western,104.67,1,BOS,106,119,0,-13
2023-01-20,2023,GSW,Golden State Warriors,Western,102.96,0,,,,,
2023-01-20,2023,LAL,Los Angeles Lakers,Western,103.60,0,,,,,
2023-01-21,2023,BOS,Boston Celtics,Eastern,108.83,0,,,,,
2023-01-21,2023,MIA,Miami Heat,Eastern,102.41,1,GSW,103,128,0,-25
2023-01-21,2023,MIL,Milwaukee Bucks,Eastern,103.52,0,,,,,
2023-01-21,2023,DEN,Denver Nuggets,Western,105.75,0,,,,,
2023-01-21,2023,GSW,Golden State Warriors,Western,103.65,1,MIA,129,130,0,-1
2023-01-21,2023,LAL,Los Angeles Lakers,Western,103.50,0,,,,,
2023-01-22,2023,BOS,Boston Celtics,Eastern,109.36,0,,,,,
2023-01-22,2023,MIA,Miami Heat,Eastern,103.70,0,,,,,
2023-01-22,2023,MIL,Milwaukee Bucks,Eastern,104.59,1,LAL,121,100,1,21
2023-01-22,2023,DEN,Denver Nuggets,Western,104.62,0,,,,,
2023-01-22,2023,GSW,Golden State Warriors,Western,102.87,0,,,,,
2023-01-22,2023,LAL,Los Angeles Lakers,Western,103.44,1,MIL,110,97,1,13
2023-01-23,2023,BOS,Boston Celtics,Eastern,110.44,1,GSW,130,125,1,5
2023-01-23,2023,MIA,Miami Heat,Eastern,103.89,0,,,,,
2023-01-23,2023,MIL,Milwaukee Bucks,Eastern,104.12,0,,,,,
2023-01-23,2023,DEN,Denver Nuggets,Western,105.46,1,MIA,125,122,1,3
2023-01-23,2023,GSW,Golden State Warriors,Western,103.60,0,,,,,
2023-01-23,2023,LAL,Los Angeles Lakers,Western,102.91,0,,,,,
2023-01-24,2023,BOS,Boston Celtics,Eastern,110.11,0,,,,,
2023-01-24,2023,MIA,Miami Heat,Eastern,104.06,1,LAL,128,127,1,1
2023-01-24,2023,MIL,Milwaukee Bucks,Eastern,103.59,0,,,,,
2023-01-24,2023,DEN,Denver Nuggets,Western,104.29,0,,,,,
2023-01-24,2023,GSW,Golden State Warriors,Western,102.68,1,MIL,118,109,1,9
2023-01-24,2023,LAL,Los Angeles Lakers,Western,103.48,0,,,,,
2023-01-25,2023,BOS,Boston Celtics,Eastern,108.94,0,,,,,
2023-01-25,2023,MIA,Miami Heat,Eastern,103.61,0,,,,,
2023-01-25,2023,MIL,Milwaukee Bucks,Eastern,104.06,1,BOS,128,114,1,14
2023-01-25,2023,DEN,Denver Nuggets,Western,103.94,0,,,,,
2023-01-25,2023,GSW,Golden State Warriors,Western,102.44,0,,,,,
2023-01-25,2023,LAL,Los Angeles Lakers,Western,102.01,1,DEN,105,128,0,-23
2023-01-26,2023,BOS,Boston Celtics,Eastern,111.37,1,LAL,122,105,1,17
2023-01-26,2023,MIA,Miami Heat,Eastern,103.87,0,,,,,
2023-01-26,2023,MIL,Milwaukee Bucks,Eastern,103.46,0,,,,,
2023-01-26,2023,DEN,Denver Nuggets,Western,103.34,1,MIL,101,123,0,-22
2023-01-26,2023,GSW,Golden State Warriors,Western,102.02,0,,,,,
2023-01-26,2023,LAL,Los Angeles Lakers,Western,102.62,0,,,,,
2023-01-27,2023,BOS,Boston Celtics,Eastern,110.34,0,,,,,
2023-01-27,2023,MIA,Miami Heat,Eastern,104.15,1,BOS,108,107,1,1
2023-01-27,2023,MIL,Milwaukee Bucks,Eastern,103.95,0,,,,,
2023-01-27,2023,DEN,Denver Nuggets,Western,105.30,0,,,,,
2023-01-27,2023,GSW,Golden State Warriors,Western,100.97,1,DEN,104,124,0,-20
2023-01-27,2023,LAL,Los Angeles Lakers,Western,103.34,0,,,,,
2023-01-28,2023,BOS,Boston Celtics,Eastern,109.39,0,,,,,
2023-01-28,2023,MIA,Miami Heat,Eastern,102.76,0,,,,,
2023-01-28,2023,MIL,Milwaukee Bucks,Eastern,104.50,1,MIA,110,96,1,14
2023-01-28,2023,DEN,Denver Nuggets,Western,104.14,0,,,,,
2023-01-28,2023,GSW,Golden State Warriors,Western,103.62,0,,,,,
2023-01-28,2023,LAL,Los Angeles Lakers,Western,104.32,1,GSW,121,111,1,10
2023-01-29,2023,BOS,Boston Celtics,Eastern,110.31,1,MIA,113,103,1,10
2023-01-29,2023,MIA,Miami Heat,Eastern,102.90,0,,,,,
2023-01-29,2023,MIL,Milwaukee Bucks,Eastern,103.84,0,,,,,
2023-01-29,2023,DEN,Denver Nuggets,Western,104.17,1,GSW,108,100,1,8
2023-01-29,2023,GSW,Golden State Warriors,Western,103.26,0,,,,,
2023-01-29,2023,LAL,Los Angeles Lakers,Western,104.00,0,,,,,
2023-01-30,2023,BOS,Boston Celtics,Eastern,108.96,0,,,,,
2023-01-30,2023,MIA,Miami Heat,Eastern,104.35,1,MIL,131,101,1,30
2023-01-30,2023,MIL,Milwaukee Bucks,Eastern,102.84,0,,,,,
2023-01-30,2023,DEN,Denver Nuggets,Western,104.29,0,,,,,
2023-01-30,2023,GSW,Golden State Warriors,Western,101.30,1,LAL,101,117,0,-16
2023-01-30,2023,LAL,Los Angeles Lakers,Western,104.14,0,,,,,
2023-01-31,2023,BOS,Boston Celtics,Eastern,110.09,0,,,,,
2023-01-31,2023,MIA,Miami Heat,Eastern,103.91,0,,,,,
2023-01-31,2023,MIL,Milwaukee Bucks,Eastern,103.25,1,DEN,131,126,1,5
2023-01-31,2023,DEN,Denver Nuggets,Western,104.70,0,,,,,
2023-01-31,2023,GSW,Golden State Warriors,Western,102.52,0,,,,,
2023-01-31,2023,LAL,Los Angeles Lakers,Western,105.15,1,BOS,124,103,1,21
2023-02-01,2023,BOS,Boston Celtics,Eastern,109.99,1,MIA,120,127,0,-7
2023-02-01,2023,MIA,Miami Heat,Eastern,102.53,0,,,,,
2023-02-01,2023,MIL,Milwaukee Bucks,Eastern,103.63,0,,,,,
2023-02-01,2023,DEN,Denver Nuggets,Western,102.02,1,GSW,99,115,0,-16
2023-02-01,2023,GSW,Golden State Warriors,Western,102.42,0,,,,,
2023-02-01,2023,LAL,Los Angeles Lakers,Western,104.40,0,,,,,
2023-02-02,2023,BOS,Boston Celtics,Eastern,110.09,0,,,,,
2023-02-02,2023,MIA,Miami Heat,Eastern,103.74,1,MIL,128,120,1,8
2023-02-02,2023,MIL,Milwaukee Bucks,Eastern,101.93,0,,,,,
2023-02-02,2023,DEN,Denver Nuggets,Western,104.51,0,,,,,
2023-02-02,2023,GSW,Golden State Warriors,Western,104.08,1,LAL,130,115,1,15
2023-02-02,2023,LAL,Los Angeles Lakers,Western,105.04,0,,,,,
2023-02-03,2023,BOS,Boston Celtics,Eastern,109.08,0,,,,,
2023-02-03,2023,MIA,Miami Heat,Eastern,103.73,0,,,,,
2023-02-03,2023,MIL,Milwaukee Bucks,Eastern,101.97,1,DEN,110,116,0,-6
2023-02-03,2023,DEN,Denver Nuggets,Western,103.42,0,,,,,
2023-02-03,2023,GSW,Golden State Warriors,Western,102.50,0,,,,,
2023-02-03,2023,LAL,Los Angeles Lakers,Western,106.27,1,BOS,121,108,1,13
2023-02-04,2023,BOS,Boston Celtics,Eastern,111.37,1,MIL,111,101,1,10
2023-02-04,2023,MIA,Miami Heat,Eastern,103.55,0,,,,,
2023-02-04,2023,MIL,Milwaukee Bucks,Eastern,101.93,0,,,,,
2023-02-04,2023,DEN,Denver Nuggets,Western,102.72,1,LAL,104,120,0,-16
2023-02-04,2023,GSW,Golden State Warriors,Western,103.55,0,,,,,
2023-02-04,2023,LAL,Los Angeles Lakers,Western,105.31,0,,,,,
2023-02-05,2023,BOS,Boston Celtics,Eastern,110.08,0,,,,,
2023-02-05,2023,MIA,Miami Heat,Eastern,101.71,1,DEN,99,123,0,-24
2023-02-05,2023,MIL,Milwaukee Bucks,Eastern,101.95,0,,,,,
2023-02-05,2023,DEN,Denver Nuggets,Western,103.45,0,,,,,
2023-02-05,2023,GSW,Golden State Warriors,Western,103.36,1,BOS,109,110,0,-1
2023-02-05,2023,LAL,Los Angeles Lakers,Western,105.17,0,,,,,
2023-02-06,2023,BOS,Boston Celtics,Eastern,110.40,0,,,,,
2023-02-06,2023,MIA,Miami Heat,Eastern,103.61,0,,,,,
2023-02-06,2023,MIL,Milwaukee Bucks,Eastern,102.49,1,GSW,123,125,0,-2
2023-02-06,2023,DEN,Denver Nuggets,Western,103.29,0,,,,,
2023-02-06,2023,GSW,Golden State Warriors,Western,103.89,0,,,,,
2023-02-06,2023,LAL,Los Angeles Lakers,Western,104.04,1,MIA,102,120,0,-18
2023-02-07,2023,BOS,Boston Celtics,Eastern,111.39,1,DEN,130,101,1,29
2023-02-07,2023,MIA,Miami Heat,Eastern,103.04,0,,,,,
2023-02-07,2023,MIL,Milwaukee Bucks,Eastern,101.56,0,,,,,
2023-02-07,2023,DEN,Denver Nuggets,Western,105.29,1,BOS,129,98,1,31
2023-02-07,2023,GSW,Golden State Warriors,Western,104.00,0,,,,,
2023-02-07,2023,LAL,Los Angeles Lakers,Western,104.44,0,,,,,
2023-02-08,2023,BOS,Boston Celtics,Eastern,110.56,0,,,,,
2023-02-08,2023,MIA,Miami Heat,Eastern,101.69,1,GSW,110,125,0,-15
2023-02-08,2023,MIL,Milwaukee Bucks,Eastern,102.31,0,,,,,
2023-02-08,2023,DEN,Denver Nuggets,Western,103.93,0,,,,,
2023-02-08,2023,GSW,Golden State Warriors,Western,104.77,1,MIA,112,105,1,7
2023-02-08,2023,LAL,Los Angeles Lakers,Western,104.78,0,,,,,
2023-02-09,2023,BOS,Boston Celtics,Eastern,109.22,0,,,,,
2023-02-09,2023,MIA,Miami Heat,Eastern,103.38,0,,,,,
2023-02-09,2023,MIL,Milwaukee Bucks,Eastern,102.36,1,LAL,118,106,1,12
2023-02-09,2023,DEN,Denver Nuggets,Western,104.59,0,,,,,
2023-02-09,2023,GSW,Golden State Warriors,Western,103.45,0,,,,,
2023-02-09,2023,LAL,Los Angeles Lakers,Western,105.02,1,MIL,126,125,1,1
2023-02-10,2023,BOS,Boston Celtics,Eastern,110.82,1,GSW,119,117,1,2
2023-02-10,2023,MIA,Miami Heat,Eastern,102.08,0,,,,,
2023-02-10,2023,MIL,Milwaukee Bucks,Eastern,101.99,0,,,,,
2023-02-10,2023,DEN,Denver Nuggets,Western,105.18,1,MIA,104,98,1,6
2023-02-10,2023,GSW,Golden State Warriors,Western,104.59,0,,,,,
2023-02-10,2023,LAL,Los Angeles Lakers,Western,106.21,0,,,,,
2023-02-11,2023,BOS,Boston Celtics,Eastern,109.21,0,,,,,
2023-02-11,2023,MIA,Miami Heat,Eastern,103.75,1,LAL,129,104,1,25
2023-02-11,2023,MIL,Milwaukee Bucks,Eastern,101.29,0,,,,,
2023-02-11,2023,DEN,Denver Nuggets,Western,103.34,0,,,,,
2023-02-11,2023,GSW,Golden State Warriors,Western,104.12,1,MIL,131,127,1,4
2023-02-11,2023,LAL,Los Angeles Lakers,Western,105.05,0,,,,,
2023-02-12,2023,BOS,Boston Celtics,Eastern,110.22,0,,,,,
2023-02-12,2023,MIA,Miami Heat,Eastern,102.47,0,,,,,
2023-02-12,2023,MIL,Milwaukee Bucks,Eastern,102.75,1,BOS,125,103,1,22
2023-02-12,2023,DEN,Denver Nuggets,Western,104.11,0,,,,,
2023-02-12,2023,GSW,Golden State Warriors,Western,104.61,0,,,,,
2023-02-12,2023,LAL,Los Angeles Lakers,Western,106.90,1,DEN,122,109,1,13
2023-02-13,2023,BOS,Boston Celtics,Eastern,110.02,1,LAL,106,103,1,3
2023-02-13,2023,MIA,Miami Heat,Eastern,102.34,0,,,,,
2023-02-13,2023,MIL,Milwaukee Bucks,Eastern,101.53,0,,,,,
2023-02-13,2023,DEN,Denver Nuggets,Western,104.73,1,MIL,129,103,1,26
2023-02-13,2023,GSW,Golden State Warriors,Western,104.42,0,,,,,
2023-02-13,2023,LAL,Los Angeles Lakers,Western,106.02,0,,,,,
2023-02-14,2023,BOS,Boston Celtics,Eastern,110.45,0,,,,,
2023-02-14,2023,MIA,Miami Heat,Eastern,102.86,1,BOS,112,104,1,8
2023-02-14,2023,MIL,Milwaukee Bucks,Eastern,100.70,0,,,,,
2023-02-14,2023,DEN,Denver Nuggets,Western,104.64,0,,,,,
2023-02-14,2023,GSW,Golden State Warriors,Western,104.50,1,DEN,120,125,0,-5
2023-02-14,2023,LAL,Los Angeles Lakers,Western,106.76,0,,,,,
2023-02-15,2023,BOS,Boston Celtics,Eastern,109.16,0,,,,,
2023-02-15,2023,MIA,Miami Heat,Eastern,101.28,0,,,,,
2023-02-15,2023,MIL,Milwaukee Bucks,Eastern,101.65,1,MIA,107,96,1,11
2023-02-15,2023,DEN,Denver Nuggets,Western,103.79,0,,,,,
2023-02-15,2023,GSW,Golden State Warriors,Western,104.56,0,,,,,
2023-02-15,2023,LAL,Los Angeles Lakers,Western,104.58,1,GSW,98,124,0,-26
2023-02-16,2023,BOS,Boston Celtics,Eastern,109.54,1,MIA,108,109,0,-1
2023-02-16,2023,MIA,Miami Heat,Eastern,101.15,0,,,,,
2023-02-16,2023,MIL,Milwaukee Bucks,Eastern,100.51,0,,,,,
2023-02-16,2023,DEN,Denver Nuggets,Western,104.77,1,GSW,105,104,1,1
2023-02-16,2023,GSW,Golden State Warriors,Western,105.29,0,,,,,
2023-02-16,2023,LAL,Los Angeles Lakers,Western,105.87,0,,,,,
2023-02-17,2023,BOS,Boston Celtics,Eastern,109.67,0,,,,,
2023-02-17,2023,MIA,Miami Heat,Eastern,102.49,1,MIL,116,105,1,11
2023-02-17,2023,MIL,Milwaukee Bucks,Eastern,100.96,0,,,,,
2023-02-17,2023,DEN,Denver Nuggets,Western,103.77,0,,,,,
2023-02-17,2023,GSW,Golden State Warriors,Western,105.69,1,LAL,104,101,1,3
2023-02-17,2023,LAL,Los Angeles Lakers,Western,105.71,0,,,,,
2023-02-18,2023,BOS,Boston Celtics,Eastern,109.13,0,,,,,
2023-02-18,2023,MIA,Miami Heat,Eastern,101.48,0,,,,,
2023-02-18,2023,MIL,Milwaukee Bucks,Eastern,102.54,1,DEN,128,100,1,28
2023-02-18,2023,DEN,Denver Nuggets,Western,104.03,0,,,,,
2023-02-18,2023,GSW,Golden State Warriors,Western,105.07,0,,,,,
2023-02-18,2023,LAL,Los Angeles Lakers,Western,105.98,1,BOS,123,122,1,1
2023-02-19,2023,BOS,Boston Celtics,Eastern,110.87,1,MIA,125,113,1,12
2023-02-19,2023,MIA,Miami Heat,Eastern,101.14,0,,,,,
2023-02-19,2023,MIL,Milwaukee Bucks,Eastern,101.64,0,,,,,
2023-02-19,2023,DEN,Denver Nuggets,Western,103.80,1,GSW,118,120,0,-2
2023-02-19,2023,GSW,Golden State Warriors,Western,105.34,0,,,,,
2023-02-19,2023,LAL,Los Angeles Lakers,Western,107.27,0,,,,,
2023-02-20,2023,BOS,Boston Celtics,Eastern,108.73,0,,,,,
2023-02-20,2023,MIA,Miami Heat,Eastern,100.37,1,MIL,121,119,1,2
2023-02-20,2023,MIL,Milwaukee Bucks,Eastern,101.67,0,,,,,
2023-02-20,2023,DEN,Denver Nuggets,Western,104.80,0,,,,,
2023-02-20,2023,GSW,Golden State Warriors,Western,106.78,1,LAL,129,121,1,8
2023-02-20,2023,LAL,Los Angeles Lakers,Western,106.68,0,,,,,
2023-02-21,2023,BOS,Boston Celtics,Eastern,108.21,0,,,,,
2023-02-21,2023,MIA,Miami Heat,Eastern,100.96,0,,,,,
2023-02-21,2023,MIL,Milwaukee Bucks,Eastern,100.36,1,DEN,113,112,1,1
2023-02-21,2023,DEN,Denver Nuggets,Western,105.43,0,,,,,
2023-02-21,2023,GSW,Golden State Warriors,Western,105.09,0,,,,,
2023-02-21,2023,LAL,Los Angeles Lakers,Western,108.76,1,BOS,130,100,1,30
2023-02-22,2023,BOS,Boston Celtics,Eastern,108.21,1,MIL,118,121,0,-3
2023-02-22,2023,MIA,Miami Heat,Eastern,100.72,0,,,,,
2023-02-22,2023,MIL,Milwaukee Bucks,Eastern,100.98,0,,,,,
2023-02-22,2023,DEN,Denver Nuggets,Western,105.16,1,LAL,125,117,1,8
2023-02-22,2023,GSW,Golden State Warriors,Western,105.48,0,,,,,
2023-02-22,2023,LAL,Los Angeles Lakers,Western,106.86,0,,,,,
2023-02-23,2023,BOS,Boston Celtics,Eastern,107.79,0,,,,,
2023-02-23,2023,MIA,Miami Heat,Eastern,100.10,1,DEN,104,114,0,-10
2023-02-23,2023,MIL,Milwaukee Bucks,Eastern,100.04,0,,,,,
2023-02-23,2023,DEN,Denver Nuggets,Western,104.99,0,,,,,
2023-02-23,2023,GSW,Golden State Warriors,Western,104.06,1,BOS,98,127,0,-29
2023-02-23,2023,LAL,Los Angeles Lakers,Western,107.73,0,,,,,
2023-02-24,2023,BOS,Boston Celtics,Eastern,107.80,0,,,,,
2023-02-24,2023,MIA,Miami Heat,Eastern,100.26,0,,,,,
2023-02-24,2023,MIL,Milwaukee Bucks,Eastern,101.63,1,GSW,122,119,1,3
2023-02-24,2023,DEN,Denver Nuggets,Western,104.39,0,,,,,
2023-02-24,2023,GSW,Golden State Warriors,Western,105.78,0,,,,,
2023-02-24,2023,LAL,Los Angeles Lakers,Western,108.46,1,MIA,121,109,1,12
2023-02-25,2023,BOS,Boston Celtics,Eastern,108.07,1,DEN,120,121,0,-1
2023-02-25,2023,MIA,Miami Heat,Eastern,100.28,0,,,,,
2023-02-25,2023,MIL,Milwaukee Bucks,Eastern,100.33,0,,,,,
2023-02-25,2023,DEN,Denver Nuggets,Western,105.29,1,BOS,109,99,1,10
2023-02-25,2023,GSW,Golden State Warriors,Western,107.17,0,,,,,
2023-02-25,2023,LAL,Los Angeles Lakers,Western,108.19,0,,,,,
2023-02-26,2023,BOS,Boston Celtics,Eastern,108.72,0,,,,,
2023-02-26,2023,MIA,Miami Heat,Eastern,98.24,1,GSW,114,129,0,-15
2023-02-26,2023,MIL,Milwaukee Bucks,Eastern,101.22,0,,,,,
2023-02-26,2023,DEN,Denver Nuggets,Western,105.82,0,,,,,
2023-02-26,2023,GSW,Golden State Warriors,Western,105.21,1,MIA,104,127,0,-23
2023-02-26,2023,LAL,Los Angeles Lakers,Western,106.93,0,,,,,
2023-02-27,2023,BOS,Boston Celtics,Eastern,107.12,0,,,,,
2023-02-27,2023,MIA,Miami Heat,Eastern,100.42,0,,,,,
2023-02-27,2023,MIL,Milwaukee Bucks,Eastern,102.30,1,LAL,118,103,1,15
2023-02-27,2023,DEN,Denver Nuggets,Western,105.76,0,,,,,
2023-02-27,2023,GSW,Golden State Warriors,Western,107.48,0,,,,,
2023-02-27,2023,LAL,Los Angeles Lakers,Western,108.59,1,MIL,125,120,1,5
2023-02-28,2023,BOS,Boston Celtics,Eastern,108.21,1,GSW,105,107,0,-2
2023-02-28,2023,MIA,Miami Heat,Eastern,100.22,0,,,,,
2023-02-28,2023,MIL,Milwaukee Bucks,Eastern,100.79,0,,,,,
2023-02-28,2023,DEN,Denver Nuggets,Western,104.40,1,MIA,110,116,0,-6
2023-02-28,2023,GSW,Golden State Warriors,Western,107.02,0,,,,,
2023-02-28,2023,LAL,Los Angeles Lakers,Western,106.93,0,,,,,
2023-03-01,2023,BOS,Boston Celtics,Eastern,108.33,0,,,,,
